timestamp,axis1,axis2,axis3
2017-03-22 09:50:55,566,689,813
2017-03-22 09:51:00,656,319,661
2017-03-22 09:51:05,264,325,629
2017-03-22 09:51:10,532,212,651
2017-03-22 09:51:15,420,466,704
2017-03-22 09:51:20,268,268,369
2017-03-22 09:51:25,0,0,0
2017-03-22 09:51:30,0,0,0
2017-03-22 09:51:35,0,0,0
2017-03-22 09:51:40,0,0,0
2017-03-22 09:51:45,0,0,0
2017-03-22 09:51:50,0,0,0
2017-03-22 09:51:55,0,0,0
2017-03-22 09:52:00,0,0,0
2017-03-22 09:52:05,0,0,0
2017-03-22 09:52:10,0,0,0
2017-03-22 09:52:15,353,300,395
2017-03-22 09:52:20,0,0,8
2017-03-22 09:52:25,244,44,453
2017-03-22 09:52:30,18,4,0
2017-03-22 09:52:35,0,0,0
2017-03-22 09:52:40,0,0,0
2017-03-22 09:52:45,0,0,0
2017-03-22 09:52:50,0,0,0
2017-03-22 09:52:55,0,0,0
2017-03-22 09:53:00,0,0,0
2017-03-22 09:53:05,0,0,0
2017-03-22 09:53:10,0,0,0
2017-03-22 09:53:15,0,0,0
2017-03-22 09:53:20,91,155,283
2017-03-22 09:53:25,334,356,581
2017-03-22 09:53:30,214,201,455
2017-03-22 09:53:35,437,302,589
2017-03-22 09:53:40,497,319,964
2017-03-22 09:53:45,525,687,639
2017-03-22 09:53:50,431,406,988
2017-03-22 09:53:55,222,303,396
2017-03-22 09:54:00,0,0,0
2017-03-22 09:54:05,0,0,0
2017-03-22 09:54:10,0,0,0
2017-03-22 09:54:15,0,0,0
2017-03-22 09:54:20,0,0,0
2017-03-22 09:54:25,0,0,0
2017-03-22 09:54:30,0,0,0
2017-03-22 09:54:35,0,0,0
2017-03-22 09:54:40,215,121,129
2017-03-22 09:54:45,658,333,651
2017-03-22 09:54:50,412,177,408
2017-03-22 09:54:55,298,345,433
2017-03-22 09:55:00,363,393,351
2017-03-22 09:55:05,432,218,483
2017-03-22 09:55:10,5,21,44
2017-03-22 09:55:15,0,0,0
2017-03-22 09:55:20,0,0,0
2017-03-22 09:55:25,0,0,0
2017-03-22 09:55:30,0,0,0
2017-03-22 09:55:35,0,0,0
2017-03-22 09:55:40,0,0,0
2017-03-22 09:55:45,0,0,0
2017-03-22 09:55:50,0,0,0
2017-03-22 09:55:55,0,0,0
2017-03-22 09:56:00,0,0,0
2017-03-22 09:56:05,0,0,0
2017-03-22 09:56:10,0,0,0
2017-03-22 09:56:15,0,0,0
2017-03-22 09:56:20,318,56,441
2017-03-22 09:56:25,67,374,225
2017-03-22 09:56:30,420,52,440
2017-03-22 09:56:35,0,0,0
2017-03-22 09:56:40,0,0,0
2017-03-22 09:56:45,0,0,0
2017-03-22 09:56:50,0,0,0
2017-03-22 09:56:55,0,0,0
2017-03-22 09:57:00,0,0,0
2017-03-22 09:57:05,0,0,0
2017-03-22 09:57:10,0,0,0
2017-03-22 09:57:15,0,0,0
2017-03-22 09:57:20,80,116,51
2017-03-22 09:57:25,137,110,13
2017-03-22 09:57:30,0,0,0
2017-03-22 09:57:35,0,0,0
2017-03-22 09:57:40,0,0,0
2017-03-22 09:57:45,0,0,0
2017-03-22 09:57:50,0,0,0
2017-03-22 09:57:55,0,0,0
2017-03-22 09:58:00,0,0,0
2017-03-22 09:58:05,0,0,0
2017-03-22 09:58:10,0,0,0
2017-03-22 09:58:15,0,0,0
2017-03-22 09:58:20,0,0,0
2017-03-22 09:58:25,0,0,0
2017-03-22 09:58:30,0,0,0
2017-03-22 09:58:35,0,0,0
2017-03-22 09:58:40,0,0,0
2017-03-22 09:58:45,0,0,0
2017-03-22 09:58:50,0,0,0
2017-03-22 09:58:55,0,0,0
2017-03-22 09:59:00,0,0,0
2017-03-22 09:59:05,0,0,0
2017-03-22 09:59:10,0,0,0
2017-03-22 09:59:15,0,0,0
2017-03-22 09:59:20,0,0,0
2017-03-22 09:59:25,0,0,0
2017-03-22 09:59:30,0,0,0
2017-03-22 09:59:35,0,0,0
2017-03-22 09:59:40,0,0,0
2017-03-22 09:59:45,0,0,0
2017-03-22 09:59:50,0,0,0
2017-03-22 09:59:55,0,0,0
2017-03-22 10:00:00,0,0,0
2017-03-22 10:00:05,0,0,0
2017-03-22 10:00:10,0,0,0
2017-03-22 10:00:15,0,0,0
2017-03-22 10:00:20,0,0,0
2017-03-22 10:00:25,0,0,0
2017-03-22 10:00:30,0,0,0
2017-03-22 10:00:35,0,0,0
2017-03-22 10:00:40,0,0,0
2017-03-22 10:00:45,0,0,0
2017-03-22 10:00:50,0,0,0
2017-03-22 10:00:55,0,0,0
2017-03-22 10:01:00,0,0,0
2017-03-22 10:01:05,0,0,0
2017-03-22 10:01:10,0,0,0
2017-03-22 10:01:15,0,0,0
2017-03-22 10:01:20,0,0,0
2017-03-22 10:01:25,0,0,0
2017-03-22 10:01:30,0,0,0
2017-03-22 10:01:35,0,0,0
2017-03-22 10:01:40,0,0,0
2017-03-22 10:01:45,0,0,0
2017-03-22 10:01:50,0,0,0
2017-03-22 10:01:55,0,0,0
2017-03-22 10:02:00,41,243,389
2017-03-22 10:02:05,38,173,102
2017-03-22 10:02:10,3,126,10
2017-03-22 10:02:15,19,11,9
2017-03-22 10:02:20,24,78,77
2017-03-22 10:02:25,0,0,0
2017-03-22 10:02:30,1,19,43
2017-03-22 10:02:35,61,18,47
2017-03-22 10:02:40,0,0,2
2017-03-22 10:02:45,233,519,254
2017-03-22 10:02:50,346,292,467
2017-03-22 10:02:55,0,0,0
2017-03-22 10:03:00,0,0,0
2017-03-22 10:03:05,0,0,0
2017-03-22 10:03:10,0,0,0
2017-03-22 10:03:15,0,0,0
2017-03-22 10:03:20,0,0,0
2017-03-22 10:03:25,0,0,0
2017-03-22 10:03:30,0,0,0
2017-03-22 10:03:35,0,0,0
2017-03-22 10:03:40,0,0,0
2017-03-22 10:03:45,0,0,0
2017-03-22 10:03:50,0,0,0
2017-03-22 10:03:55,0,0,0
2017-03-22 10:04:00,0,0,0
2017-03-22 10:04:05,0,0,0
2017-03-22 10:04:10,0,0,0
2017-03-22 10:04:15,0,0,0
2017-03-22 10:04:20,0,0,0
2017-03-22 10:04:25,0,0,0
2017-03-22 10:04:30,0,0,0
2017-03-22 10:04:35,0,0,0
2017-03-22 10:04:40,0,0,0
2017-03-22 10:04:45,0,0,0
2017-03-22 10:04:50,0,0,0
2017-03-22 10:04:55,0,0,0
2017-03-22 10:05:00,0,0,0
2017-03-22 10:05:05,0,0,0
2017-03-22 10:05:10,0,0,0
2017-03-22 10:05:15,0,0,0
2017-03-22 10:05:20,0,0,0
2017-03-22 10:05:25,211,63,107
2017-03-22 10:05:30,0,7,0
2017-03-22 10:05:35,0,0,0
2017-03-22 10:05:40,0,0,0
2017-03-22 10:05:45,431,106,126
2017-03-22 10:05:50,316,180,318
2017-03-22 10:05:55,566,184,515
2017-03-22 10:06:00,440,290,535
2017-03-22 10:06:05,144,377,570
2017-03-22 10:06:10,0,0,8
2017-03-22 10:06:15,62,45,81
2017-03-22 10:06:20,24,83,78
2017-03-22 10:06:25,415,526,230
2017-03-22 10:06:30,643,307,151
2017-03-22 10:06:35,3,93,321
2017-03-22 10:06:40,148,86,152
2017-03-22 10:06:45,125,113,75
2017-03-22 10:06:50,88,201,278
2017-03-22 10:06:55,0,0,54
2017-03-22 10:07:00,0,0,0
2017-03-22 10:07:05,83,178,143
2017-03-22 10:07:10,430,341,359
2017-03-22 10:07:15,225,104,99
2017-03-22 10:07:20,58,26,8
2017-03-22 10:07:25,119,45,5
2017-03-22 10:07:30,157,46,13
2017-03-22 10:07:35,18,18,0
2017-03-22 10:07:40,0,0,0
2017-03-22 10:07:45,0,0,0
2017-03-22 10:07:50,0,0,0
2017-03-22 10:07:55,497,530,354
2017-03-22 10:08:00,194,260,303
2017-03-22 10:08:05,370,292,174
2017-03-22 10:08:10,0,0,0
2017-03-22 10:08:15,0,0,29
2017-03-22 10:08:20,0,0,134
2017-03-22 10:08:25,666,241,248
2017-03-22 10:08:30,366,214,132
2017-03-22 10:08:35,134,180,237
2017-03-22 10:08:40,93,147,152
2017-03-22 10:08:45,0,11,0
2017-03-22 10:08:50,2,85,90
2017-03-22 10:08:55,0,0,0
2017-03-22 10:09:00,0,23,0
2017-03-22 10:09:05,147,322,183
2017-03-22 10:09:10,396,319,586
2017-03-22 10:09:15,8,76,42
2017-03-22 10:09:20,235,261,156
2017-03-22 10:09:25,0,12,0
2017-03-22 10:09:30,4,76,53
2017-03-22 10:09:35,70,128,76
2017-03-22 10:09:40,0,14,9
2017-03-22 10:09:45,0,0,0
2017-03-22 10:09:50,30,101,36
2017-03-22 10:09:55,0,0,0
2017-03-22 10:10:00,0,0,0
2017-03-22 10:10:05,0,0,0
2017-03-22 10:10:10,0,0,0
2017-03-22 10:10:15,81,135,182
2017-03-22 10:10:20,158,105,117
2017-03-22 10:10:25,153,77,78
2017-03-22 10:10:30,201,134,94
2017-03-22 10:10:35,206,123,131
2017-03-22 10:10:40,200,101,141
2017-03-22 10:10:45,213,89,195
2017-03-22 10:10:50,191,129,145
2017-03-22 10:10:55,142,117,136
2017-03-22 10:11:00,205,170,170
2017-03-22 10:11:05,195,143,232
2017-03-22 10:11:10,176,130,193
2017-03-22 10:11:15,300,176,319
2017-03-22 10:11:20,9,107,11
2017-03-22 10:11:25,0,0,0
2017-03-22 10:11:30,0,0,0
2017-03-22 10:11:35,154,156,440
2017-03-22 10:11:40,7,1,0
2017-03-22 10:11:45,15,52,37
2017-03-22 10:11:50,53,57,65
2017-03-22 10:11:55,0,0,0
2017-03-22 10:12:00,78,132,67
2017-03-22 10:12:05,40,145,204
2017-03-22 10:12:10,0,0,0
2017-03-22 10:12:15,314,353,226
2017-03-22 10:12:20,184,574,199
2017-03-22 10:12:25,251,475,112
2017-03-22 10:12:30,274,323,162
2017-03-22 10:12:35,319,311,163
2017-03-22 10:12:40,330,187,90
2017-03-22 10:12:45,367,120,129
2017-03-22 10:12:50,391,151,171
2017-03-22 10:12:55,393,173,122
2017-03-22 10:13:00,447,244,143
2017-03-22 10:13:05,366,255,74
2017-03-22 10:13:10,357,253,85
2017-03-22 10:13:15,210,258,224
2017-03-22 10:13:20,56,61,131
2017-03-22 10:13:25,22,248,243
2017-03-22 10:13:30,99,31,36
2017-03-22 10:13:35,133,21,116
2017-03-22 10:13:40,152,204,200
2017-03-22 10:13:45,29,85,72
2017-03-22 10:13:50,0,34,50
2017-03-22 10:13:55,0,3,0
2017-03-22 10:14:00,665,880,282
2017-03-22 10:14:05,307,647,36
2017-03-22 10:14:10,305,663,141
2017-03-22 10:14:15,303,601,58
2017-03-22 10:14:20,367,443,129
2017-03-22 10:14:25,417,384,172
2017-03-22 10:14:30,454,403,179
2017-03-22 10:14:35,450,460,201
2017-03-22 10:14:40,925,526,225
2017-03-22 10:14:45,1055,545,185
2017-03-22 10:14:50,336,500,157
2017-03-22 10:14:55,371,587,193
2017-03-22 10:15:00,148,210,192
2017-03-22 10:15:05,128,154,106
2017-03-22 10:15:10,122,182,116
2017-03-22 10:15:15,0,54,116
2017-03-22 10:15:20,0,0,0
2017-03-22 10:15:25,0,0,0
2017-03-22 10:15:30,301,573,227
2017-03-22 10:15:35,168,722,174
2017-03-22 10:15:40,202,721,91
2017-03-22 10:15:45,325,935,150
2017-03-22 10:15:50,298,923,174
2017-03-22 10:15:55,185,804,147
2017-03-22 10:16:00,227,798,162
2017-03-22 10:16:05,586,651,238
2017-03-22 10:16:10,603,827,155
2017-03-22 10:16:15,724,657,285
2017-03-22 10:16:20,761,1072,198
2017-03-22 10:16:25,1083,955,340
2017-03-22 10:16:30,0,151,51
2017-03-22 10:16:35,0,61,0
2017-03-22 10:16:40,587,258,143
2017-03-22 10:16:45,77,49,39
2017-03-22 10:16:50,0,0,0
2017-03-22 10:16:55,0,14,12
2017-03-22 10:17:00,1823,927,518
2017-03-22 10:17:05,2826,1910,467
2017-03-22 10:17:10,2675,1800,619
2017-03-22 10:17:15,2298,1656,627
2017-03-22 10:17:20,2371,1730,596
2017-03-22 10:17:25,2433,1588,518
2017-03-22 10:17:30,2004,1474,420
2017-03-22 10:17:35,2074,1494,557
2017-03-22 10:17:40,1957,1683,748
2017-03-22 10:17:45,2181,1536,354
2017-03-22 10:17:50,1909,1375,247
2017-03-22 10:17:55,1843,1432,420
2017-03-22 10:18:00,466,726,384
2017-03-22 10:18:05,403,598,376
2017-03-22 10:18:10,211,322,594
2017-03-22 10:18:15,380,439,683
2017-03-22 10:18:20,15,20,0
2017-03-22 10:18:25,0,8,4
2017-03-22 10:18:30,0,9,9
2017-03-22 10:18:35,0,0,0
2017-03-22 10:18:40,0,0,0
2017-03-22 10:18:45,2180,1141,646
2017-03-22 10:18:50,2618,1777,626
2017-03-22 10:18:55,2394,1768,609
2017-03-22 10:19:00,2151,1407,443
2017-03-22 10:19:05,2164,1441,389
2017-03-22 10:19:10,2290,1438,431
2017-03-22 10:19:15,2243,1522,397
2017-03-22 10:19:20,2200,1451,430
2017-03-22 10:19:25,2333,1391,433
2017-03-22 10:19:30,2373,1410,454
2017-03-22 10:19:35,2516,1482,519
2017-03-22 10:19:40,2533,1540,493
2017-03-22 10:19:45,619,490,334
2017-03-22 10:19:50,8,30,1
2017-03-22 10:19:55,611,445,122
2017-03-22 10:20:00,22,175,0
2017-03-22 10:20:05,0,0,0
2017-03-22 10:20:10,58,266,181
2017-03-22 10:20:15,13,17,0
2017-03-22 10:20:20,0,2,0
2017-03-22 10:20:25,0,0,3
2017-03-22 10:20:30,2565,1111,621
2017-03-22 10:20:35,2860,1703,564
2017-03-22 10:20:40,2898,1630,521
2017-03-22 10:20:45,2774,1564,622
2017-03-22 10:20:50,2973,1628,699
2017-03-22 10:20:55,2670,1413,705
2017-03-22 10:21:00,2767,1480,742
2017-03-22 10:21:05,2746,1618,777
2017-03-22 10:21:10,2866,1536,552
2017-03-22 10:21:15,2842,1588,535
2017-03-22 10:21:20,2801,1593,538
2017-03-22 10:21:25,2712,1623,586
2017-03-22 10:21:30,1117,923,476
2017-03-22 10:21:35,19,37,37
2017-03-22 10:21:40,18,11,0
2017-03-22 10:21:45,26,140,0
2017-03-22 10:21:50,0,0,0
2017-03-22 10:21:55,0,0,0
2017-03-22 10:22:00,0,0,0
2017-03-22 10:22:05,1034,420,313
2017-03-22 10:22:10,3876,1705,664
2017-03-22 10:22:15,3747,1764,600
2017-03-22 10:22:20,3588,1702,585
2017-03-22 10:22:25,3376,1650,610
2017-03-22 10:22:30,3075,1500,572
2017-03-22 10:22:35,3192,1404,550
2017-03-22 10:22:40,3460,1537,571
2017-03-22 10:22:45,3207,1564,610
2017-03-22 10:22:50,3287,1455,706
2017-03-22 10:22:55,3331,1403,588
2017-03-22 10:23:00,3130,1392,588
2017-03-22 10:23:05,2217,1243,727
2017-03-22 10:23:10,62,193,151
2017-03-22 10:23:15,26,134,47
2017-03-22 10:23:20,2,6,0
2017-03-22 10:23:25,0,0,0
2017-03-22 10:23:30,0,0,0
2017-03-22 10:23:35,0,0,0
2017-03-22 10:23:40,0,0,0
2017-03-22 10:23:45,0,0,15
2017-03-22 10:23:50,2639,1431,568
2017-03-22 10:23:55,3593,1790,612
2017-03-22 10:24:00,3552,1801,628
2017-03-22 10:24:05,4063,1970,766
2017-03-22 10:24:10,4424,2039,897
2017-03-22 10:24:15,4206,2075,665
2017-03-22 10:24:20,3992,1889,635
2017-03-22 10:24:25,3897,1887,673
2017-03-22 10:24:30,3669,1709,711
2017-03-22 10:24:35,3662,1599,737
2017-03-22 10:24:40,3631,1687,839
2017-03-22 10:24:45,3359,1559,874
2017-03-22 10:24:50,498,598,578
2017-03-22 10:24:55,11,62,0
2017-03-22 10:25:00,9,58,0
2017-03-22 10:25:05,35,109,16
2017-03-22 10:25:10,34,69,15
2017-03-22 10:25:15,5,23,7
2017-03-22 10:25:20,7,150,53
2017-03-22 10:25:25,0,0,0
2017-03-22 10:25:30,0,0,0
2017-03-22 10:25:35,0,0,0
2017-03-22 10:25:40,0,0,0
2017-03-22 10:25:45,0,52,29
2017-03-22 10:25:50,7,5,9
2017-03-22 10:25:55,0,11,9
2017-03-22 10:26:00,2426,1181,727
2017-03-22 10:26:05,4179,1756,565
2017-03-22 10:26:10,4284,1892,668
2017-03-22 10:26:15,4368,1938,675
2017-03-22 10:26:20,4007,1907,1107
2017-03-22 10:26:25,1315,1054,619
2017-03-22 10:26:30,545,243,294
2017-03-22 10:26:35,60,137,95
2017-03-22 10:26:40,219,230,134
2017-03-22 10:26:45,41,0,0
2017-03-22 10:26:50,25,101,119
2017-03-22 10:26:55,113,259,88
2017-03-22 10:27:00,241,603,260
2017-03-22 10:27:05,65,309,105
2017-03-22 10:27:10,30,216,73
2017-03-22 10:27:15,868,469,257
2017-03-22 10:27:20,467,455,119
2017-03-22 10:27:25,412,417,122
2017-03-22 10:27:30,425,402,146
2017-03-22 10:27:35,441,411,106
2017-03-22 10:27:40,360,290,164
2017-03-22 10:27:45,384,275,202
2017-03-22 10:27:50,332,377,199
2017-03-22 10:27:55,202,253,177
2017-03-22 10:28:00,247,239,151
2017-03-22 10:28:05,628,382,233
2017-03-22 10:28:10,572,230,207
2017-03-22 10:28:15,119,150,141
2017-03-22 10:28:20,933,471,408
2017-03-22 10:28:25,170,174,272
2017-03-22 10:28:30,935,486,305
2017-03-22 10:28:35,229,257,193
2017-03-22 10:28:40,169,287,401
2017-03-22 10:28:45,259,335,474
2017-03-22 10:28:50,403,338,291
2017-03-22 10:28:55,272,348,372
2017-03-22 10:29:00,396,361,206
2017-03-22 10:29:05,52,53,198
2017-03-22 10:29:10,287,237,141
2017-03-22 10:29:15,695,395,301
2017-03-22 10:29:20,592,395,581
2017-03-22 10:29:25,46,35,26
2017-03-22 10:29:30,636,619,677
2017-03-22 10:29:35,250,390,894
2017-03-22 10:29:40,497,970,771
2017-03-22 10:29:45,97,191,190
2017-03-22 10:29:50,250,72,220
2017-03-22 10:29:55,0,0,0
2017-03-22 10:30:00,277,428,328
2017-03-22 10:30:05,62,125,224
2017-03-22 10:30:10,31,309,142
2017-03-22 10:30:15,435,199,669
2017-03-22 10:30:20,328,144,282
2017-03-22 10:30:25,363,210,76
2017-03-22 10:30:30,678,234,525
2017-03-22 10:30:35,419,145,243
2017-03-22 10:30:40,329,534,723
2017-03-22 10:30:45,380,207,546
2017-03-22 10:30:50,411,521,508
2017-03-22 10:30:55,30,207,293
2017-03-22 10:31:00,43,18,247
2017-03-22 10:31:05,163,104,458
2017-03-22 10:31:10,229,451,599
2017-03-22 10:31:15,221,214,383
2017-03-22 10:31:20,549,287,563
2017-03-22 10:31:25,448,264,314
2017-03-22 10:31:30,527,273,237
2017-03-22 10:31:35,455,211,501
2017-03-22 10:31:40,81,93,234
2017-03-22 10:31:45,528,314,281
2017-03-22 10:31:50,384,203,339
2017-03-22 10:31:55,15,24,31
2017-03-22 10:32:00,99,105,188
2017-03-22 10:32:05,0,1,1
2017-03-22 10:32:10,0,0,0
2017-03-22 10:32:15,225,99,187
2017-03-22 10:32:20,0,0,0
2017-03-22 10:32:25,0,0,0
2017-03-22 10:32:30,0,0,0
2017-03-22 10:32:35,0,20,8
2017-03-22 10:32:40,424,102,241
2017-03-22 10:32:45,274,45,105
2017-03-22 10:32:50,218,61,144
2017-03-22 10:32:55,246,28,104
2017-03-22 10:33:00,250,40,143
2017-03-22 10:33:05,262,46,163
2017-03-22 10:33:10,286,89,159
2017-03-22 10:33:15,293,81,170
2017-03-22 10:33:20,273,75,154
2017-03-22 10:33:25,255,24,63
2017-03-22 10:33:30,267,13,70
2017-03-22 10:33:35,315,62,158
2017-03-22 10:33:40,25,6,41
2017-03-22 10:33:45,27,6,0
2017-03-22 10:33:50,15,19,15
2017-03-22 10:33:55,0,0,0
2017-03-22 10:34:00,0,0,2
2017-03-22 10:34:05,0,0,0
2017-03-22 10:34:10,0,0,5
2017-03-22 10:34:15,405,217,222
2017-03-22 10:34:20,383,257,72
2017-03-22 10:34:25,233,216,118
2017-03-22 10:34:30,232,168,62
2017-03-22 10:34:35,229,165,82
2017-03-22 10:34:40,212,215,73
2017-03-22 10:34:45,211,216,40
2017-03-22 10:34:50,269,137,75
2017-03-22 10:34:55,255,159,97
2017-03-22 10:35:00,210,230,149
2017-03-22 10:35:05,256,229,95
2017-03-22 10:35:10,240,242,99
2017-03-22 10:35:15,528,342,412
2017-03-22 10:35:20,348,199,318
2017-03-22 10:35:25,102,9,145
2017-03-22 10:35:30,1,0,6
2017-03-22 10:35:35,0,0,0
2017-03-22 10:35:40,0,0,0
2017-03-22 10:35:45,0,0,0
2017-03-22 10:35:50,369,236,273
2017-03-22 10:35:55,549,350,244
2017-03-22 10:36:00,497,370,225
2017-03-22 10:36:05,262,469,111
2017-03-22 10:36:10,103,495,73
2017-03-22 10:36:15,150,524,101
2017-03-22 10:36:20,107,603,73
2017-03-22 10:36:25,193,571,82
2017-03-22 10:36:30,115,551,66
2017-03-22 10:36:35,93,585,50
2017-03-22 10:36:40,91,594,119
2017-03-22 10:36:45,107,529,142
2017-03-22 10:36:50,454,371,650
2017-03-22 10:36:55,236,136,464
2017-03-22 10:37:00,74,113,291
2017-03-22 10:37:05,288,160,349
2017-03-22 10:37:10,782,529,479
2017-03-22 10:37:15,1091,893,239
2017-03-22 10:37:20,1245,917,200
2017-03-22 10:37:25,1262,882,222
2017-03-22 10:37:30,1283,972,261
2017-03-22 10:37:35,1234,962,272
2017-03-22 10:37:40,1231,962,199
2017-03-22 10:37:45,1290,972,242
2017-03-22 10:37:50,1272,950,195
2017-03-22 10:37:55,1221,945,263
2017-03-22 10:38:00,1235,1026,142
2017-03-22 10:38:05,1262,1042,233
2017-03-22 10:38:10,870,654,498
2017-03-22 10:38:15,281,225,427
2017-03-22 10:38:20,4,9,151
2017-03-22 10:38:25,0,6,10
2017-03-22 10:38:30,0,0,0
2017-03-22 10:38:35,0,0,0
2017-03-22 10:38:40,83,56,52
2017-03-22 10:38:45,1290,978,415
2017-03-22 10:38:50,1412,1002,282
2017-03-22 10:38:55,1444,1055,267
2017-03-22 10:39:00,1502,1020,297
2017-03-22 10:39:05,1573,1034,318
2017-03-22 10:39:10,1474,1079,184
2017-03-22 10:39:15,1649,1075,331
2017-03-22 10:39:20,1594,1057,349
2017-03-22 10:39:25,1590,1054,311
2017-03-22 10:39:30,1474,1036,303
2017-03-22 10:39:35,1532,1034,263
2017-03-22 10:39:40,1557,1059,431
2017-03-22 10:39:45,428,192,197
2017-03-22 10:39:50,31,22,2
2017-03-22 10:39:55,0,16,50
2017-03-22 10:40:00,0,0,0
2017-03-22 10:40:05,119,87,64
2017-03-22 10:40:10,0,4,2
2017-03-22 10:40:15,7,0,5
2017-03-22 10:40:20,234,181,188
2017-03-22 10:40:25,1625,980,556
2017-03-22 10:40:30,1662,938,419
2017-03-22 10:40:35,1670,933,356
2017-03-22 10:40:40,1678,991,411
2017-03-22 10:40:45,1713,1005,409
2017-03-22 10:40:50,1861,1032,443
2017-03-22 10:40:55,1951,981,483
2017-03-22 10:41:00,1966,969,633
2017-03-22 10:41:05,1835,1008,399
2017-03-22 10:41:10,1847,1037,380
2017-03-22 10:41:15,1887,1019,455
2017-03-22 10:41:20,1474,818,495
2017-03-22 10:41:25,187,80,211
2017-03-22 10:41:30,155,250,316
2017-03-22 10:41:35,322,228,495
2017-03-22 10:41:40,79,109,278
2017-03-22 10:41:45,0,0,0
2017-03-22 10:41:50,188,90,316
2017-03-22 10:41:55,201,201,510
2017-03-22 10:42:00,1034,541,531
2017-03-22 10:42:05,1882,875,454
2017-03-22 10:42:10,1889,972,420
2017-03-22 10:42:15,2045,869,482
2017-03-22 10:42:20,2063,1041,375
2017-03-22 10:42:25,2087,1121,444
2017-03-22 10:42:30,2109,983,514
2017-03-22 10:42:35,2117,849,583
2017-03-22 10:42:40,2164,1050,576
2017-03-22 10:42:45,2190,980,549
2017-03-22 10:42:50,2082,981,482
2017-03-22 10:42:55,2134,1043,428
2017-03-22 10:43:00,672,385,474
2017-03-22 10:43:05,36,70,77
2017-03-22 10:43:10,208,204,359
2017-03-22 10:43:15,81,119,131
2017-03-22 10:43:20,196,133,343
2017-03-22 10:43:25,0,0,0
2017-03-22 10:43:30,1,8,14
2017-03-22 10:43:35,254,134,737
2017-03-22 10:43:40,262,182,322
2017-03-22 10:43:45,342,174,189
2017-03-22 10:43:50,303,216,334
2017-03-22 10:43:55,0,0,0
2017-03-22 10:44:00,1060,533,416
2017-03-22 10:44:05,2221,976,441
2017-03-22 10:44:10,2378,993,614
2017-03-22 10:44:15,2549,1081,597
2017-03-22 10:44:20,2594,1105,571
2017-03-22 10:44:25,2640,1149,508
2017-03-22 10:44:30,2701,1130,451
2017-03-22 10:44:35,2492,1062,563
2017-03-22 10:44:40,2639,1226,396
2017-03-22 10:44:45,2620,1210,338
2017-03-22 10:44:50,2456,1176,317
2017-03-22 10:44:55,2434,1067,470
2017-03-22 10:45:00,894,495,449
2017-03-22 10:45:05,62,44,54
2017-03-22 10:45:10,5,76,54
